Filename-1, Sample-1, Filename-2, Sample-2, U1_range_low (V), U1_range_high (V), I1_range_low (A), I1_range_high (A), delta-Vg (V-RMS), delta-Vg mean subtracted (V-RMS)
6C33C_M, 6C33C_M, 6C33C_P, 6C33C_P, 25, 175, 0.01, 0.3, 5.059, 4.736
6C33C_M, 6C33C_M, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 4.247, 4.038
6C33C_M, 6C33C_M, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 9.662, 8.526
6C33C_N, 6C33C_N, 6C33C_O, 6C33C_O, 25, 175, 0.01, 0.3, 2.892, 2.88
6C33C_N, 6C33C_N, 6C33C_P, 6C33C_P, 25, 175, 0.01, 0.3, 3.94, 3.939
6C33C_N, 6C33C_N, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 3.876, 3.846
6C33C_N, 6C33C_N, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 9.065, 8.63
6C33C_O, 6C33C_O, 6C33C_P, 6C33C_P, 25, 175, 0.01, 0.3, 2.907, 2.89
6C33C_O, 6C33C_O, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 4.899, 4.853
6C33C_O, 6C33C_O, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 9.61, 9.244
6C33C_P, 6C33C_P, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 5.371, 5.342
6C33C_P, 6C33C_P, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 9.93, 9.612
6C33C_P_AGAIN, 6C33C_P_AGAIN, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 8.78, 8.121
